symbol,type,price,size,quantity,timestamp
XRP/USDT,buy,2.2129,100.0,45.18957024718695,2025-07-01T06:18:00+00:00
XRP/USDT,sell,2.2163,100.0,45.18957024718695,0.15364453884043877,2025-07-01T06:39:00+00:00
XRP/USDT,buy,2.219,100.01536445388405,45.07226879399912,2025-07-01T06:43:00+00:00
XRP/USDT,sell,2.2211,100.01536445388405,45.07226879399912,0.09465176446739774,2025-07-01T07:12:00+00:00
XRP/USDT,buy,2.2155,100.0248296303308,45.147745263069645,2025-07-01T07:32:00+00:00
XRP/USDT,sell,2.2105,100.0248296303308,45.147745263069645,-0.22573872631534342,2025-07-01T07:43:00+00:00
XRP/USDT,buy,2.2168,100.00225575769926,45.111086141149066,2025-07-01T07:44:00+00:00
XRP/USDT,sell,2.2213,100.00225575769926,45.111086141149066,0.20299988763515844,2025-07-01T08:05:00+00:00
XRP/USDT,buy,2.2128,100.02255574646279,45.20180574225542,2025-07-01T08:48:00+00:00
XRP/USDT,sell,2.2078,100.02255574646279,45.20180574225542,-0.22600902871127226,2025-07-01T08:53:00+00:00
XRP/USDT,buy,2.2089,99.99995484359165,45.27138161238248,2025-07-01T09:05:00+00:00
XRP/USDT,sell,2.2068,99.99995484359165,45.27138161238248,-0.09506990138600278,2025-07-01T09:15:00+00:00
XRP/USDT,buy,2.2087,99.99044785345305,45.2711766439322,2025-07-01T09:28:00+00:00
XRP/USDT,sell,2.2073,99.99044785345305,45.2711766439322,-0.0633796473014981,2025-07-01T09:31:00+00:00
XRP/USDT,buy,2.2054,99.98410988872291,45.33604329768882,2025-07-01T09:50:00+00:00
